Id,Date,segment,state,case_count,year,Month,Week,weekday,day,Festival,Season,Festival1
36354,19-04-2018,2,TRIPURA,534,2018,4,16,5,19,NA,Summer,0
36355,19-04-2018,2,UTTAR PRADESH,370,2018,4,16,5,19,NA,Summer,0
36356,19-04-2018,2,WEST BENGAL,3145,2018,4,16,5,19,NA,Summer,0
36440,20-04-2018,2,ASSAM,1624,2018,4,16,6,20,NA,Summer,0
36441,20-04-2018,2,BIHAR,2806,2018,4,16,6,20,NA,Summer,0
36442,20-04-2018,2,CHHATTISGARH,706,2018,4,16,6,20,NA,Summer,0
36443,20-04-2018,2,GUJARAT,682,2018,4,16,6,20,NA,Summer,0
36444,20-04-2018,2,HARYANA,0,2018,4,16,6,20,NA,Summer,0
36445,20-04-2018,2,JHARKHAND,0,2018,4,16,6,20,NA,Summer,0
36446,20-04-2018,2,KERALA,2106,2018,4,16,6,20,NA,Summer,0
36447,20-04-2018,2,KARNATAKA,2404,2018,4,16,6,20,NA,Summer,0
36448,20-04-2018,2,MAHARASHTRA,589,2018,4,16,6,20,NA,Summer,0
36449,20-04-2018,2,MADHYA PRADESH,729,2018,4,16,6,20,NA,Summer,0
36450,20-04-2018,2,ORISSA,3864,2018,4,16,6,20,NA,Summer,0
36451,20-04-2018,2,PUNJAB,0,2018,4,16,6,20,NA,Summer,0
36452,20-04-2018,2,TAMIL NADU,9734,2018,4,16,6,20,NA,Summer,0
36453,20-04-2018,2,TRIPURA,867,2018,4,16,6,20,NA,Summer,0
36454,20-04-2018,2,UTTAR PRADESH,389,2018,4,16,6,20,NA,Summer,0
36455,20-04-2018,2,WEST BENGAL,2369,2018,4,16,6,20,NA,Summer,0
36539,21-04-2018,2,ASSAM,1798,2018,4,16,7,21,NA,Summer,0
36540,21-04-2018,2,BIHAR,2783,2018,4,16,7,21,NA,Summer,0
36541,21-04-2018,2,CHHATTISGARH,514,2018,4,16,7,21,NA,Summer,0
36542,21-04-2018,2,GUJARAT,773,2018,4,16,7,21,NA,Summer,0
36543,21-04-2018,2,HARYANA,0,2018,4,16,7,21,NA,Summer,0
36544,21-04-2018,2,JHARKHAND,0,2018,4,16,7,21,NA,Summer,0
36545,21-04-2018,2,KERALA,1848,2018,4,16,7,21,NA,Summer,0
36546,21-04-2018,2,KARNATAKA,2562,2018,4,16,7,21,NA,Summer,0
36547,21-04-2018,2,MAHARASHTRA,746,2018,4,16,7,21,NA,Summer,0
36548,21-04-2018,2,MADHYA PRADESH,646,2018,4,16,7,21,NA,Summer,0
36549,21-04-2018,2,ORISSA,3934,2018,4,16,7,21,NA,Summer,0
36550,21-04-2018,2,PUNJAB,0,2018,4,16,7,21,NA,Summer,0
36551,21-04-2018,2,TAMIL NADU,8968,2018,4,16,7,21,NA,Summer,0
36552,21-04-2018,2,TRIPURA,553,2018,4,16,7,21,NA,Summer,0
36553,21-04-2018,2,UTTAR PRADESH,508,2018,4,16,7,21,NA,Summer,0
36554,21-04-2018,2,WEST BENGAL,2203,2018,4,16,7,21,NA,Summer,0
36638,22-04-2018,2,ASSAM,1166,2018,4,17,1,22,NA,Summer,0
36639,22-04-2018,2,BIHAR,1311,2018,4,17,1,22,NA,Summer,0
36640,22-04-2018,2,CHHATTISGARH,290,2018,4,17,1,22,NA,Summer,0
36641,22-04-2018,2,GUJARAT,521,2018,4,17,1,22,NA,Summer,0
36642,22-04-2018,2,HARYANA,0,2018,4,17,1,22,NA,Summer,0
36643,22-04-2018,2,JHARKHAND,0,2018,4,17,1,22,NA,Summer,0
36644,22-04-2018,2,KERALA,717,2018,4,17,1,22,NA,Summer,0
36645,22-04-2018,2,KARNATAKA,1594,2018,4,17,1,22,NA,Summer,0
36646,22-04-2018,2,MAHARASHTRA,643,2018,4,17,1,22,NA,Summer,0
36647,22-04-2018,2,MADHYA PRADESH,576,2018,4,17,1,22,NA,Summer,0
36648,22-04-2018,2,ORISSA,3398,2018,4,17,1,22,NA,Summer,0
36649,22-04-2018,2,PUNJAB,0,2018,4,17,1,22,NA,Summer,0
36650,22-04-2018,2,TAMIL NADU,4362,2018,4,17,1,22,NA,Summer,0
36651,22-04-2018,2,TRIPURA,369,2018,4,17,1,22,NA,Summer,0
36652,22-04-2018,2,UTTAR PRADESH,393,2018,4,17,1,22,NA,Summer,0
36653,22-04-2018,2,WEST BENGAL,2278,2018,4,17,1,22,NA,Summer,0
36737,23-04-2018,2,ASSAM,1862,2018,4,17,2,23,NA,Summer,0
36738,23-04-2018,2,BIHAR,2171,2018,4,17,2,23,NA,Summer,0
36739,23-04-2018,2,CHHATTISGARH,448,2018,4,17,2,23,NA,Summer,0
36740,23-04-2018,2,GUJARAT,596,2018,4,17,2,23,NA,Summer,0
36741,23-04-2018,2,HARYANA,0,2018,4,17,2,23,NA,Summer,0
36742,23-04-2018,2,JHARKHAND,0,2018,4,17,2,23,NA,Summer,0
36743,23-04-2018,2,KERALA,2151,2018,4,17,2,23,NA,Summer,0
36744,23-04-2018,2,KARNATAKA,1847,2018,4,17,2,23,NA,Summer,0
36745,23-04-2018,2,MAHARASHTRA,497,2018,4,17,2,23,NA,Summer,0
36746,23-04-2018,2,MADHYA PRADESH,708,2018,4,17,2,23,NA,Summer,0
36747,23-04-2018,2,ORISSA,2715,2018,4,17,2,23,NA,Summer,0
36748,23-04-2018,2,PUNJAB,0,2018,4,17,2,23,NA,Summer,0
36749,23-04-2018,2,TAMIL NADU,7681,2018,4,17,2,23,NA,Summer,0
36750,23-04-2018,2,TRIPURA,513,2018,4,17,2,23,NA,Summer,0
36751,23-04-2018,2,UTTAR PRADESH,420,2018,4,17,2,23,NA,Summer,0
36752,23-04-2018,2,WEST BENGAL,2399,2018,4,17,2,23,NA,Summer,0
36836,24-04-2018,2,ASSAM,2035,2018,4,17,3,24,NA,Summer,0
36837,24-04-2018,2,BIHAR,2333,2018,4,17,3,24,NA,Summer,0
36838,24-04-2018,2,CHHATTISGARH,510,2018,4,17,3,24,NA,Summer,0
36839,24-04-2018,2,GUJARAT,487,2018,4,17,3,24,NA,Summer,0
36840,24-04-2018,2,HARYANA,0,2018,4,17,3,24,NA,Summer,0
36841,24-04-2018,2,JHARKHAND,0,2018,4,17,3,24,NA,Summer,0
36842,24-04-2018,2,KERALA,2285,2018,4,17,3,24,NA,Summer,0
36843,24-04-2018,2,KARNATAKA,2224,2018,4,17,3,24,NA,Summer,0
36844,24-04-2018,2,MAHARASHTRA,641,2018,4,17,3,24,NA,Summer,0
36845,24-04-2018,2,MADHYA PRADESH,714,2018,4,17,3,24,NA,Summer,0
36846,24-04-2018,2,ORISSA,2801,2018,4,17,3,24,NA,Summer,0
36847,24-04-2018,2,PUNJAB,0,2018,4,17,3,24,NA,Summer,0
36848,24-04-2018,2,TAMIL NADU,8217,2018,4,17,3,24,NA,Summer,0
36849,24-04-2018,2,TRIPURA,555,2018,4,17,3,24,NA,Summer,0
36850,24-04-2018,2,UTTAR PRADESH,465,2018,4,17,3,24,NA,Summer,0
36851,24-04-2018,2,WEST BENGAL,2454,2018,4,17,3,24,NA,Summer,0
36935,25-04-2018,2,ASSAM,1826,2018,4,17,4,25,NA,Summer,0
36936,25-04-2018,2,BIHAR,1865,2018,4,17,4,25,NA,Summer,0
36937,25-04-2018,2,CHHATTISGARH,509,2018,4,17,4,25,NA,Summer,0
36938,25-04-2018,2,GUJARAT,495,2018,4,17,4,25,NA,Summer,0
36939,25-04-2018,2,HARYANA,0,2018,4,17,4,25,NA,Summer,0
36940,25-04-2018,2,JHARKHAND,0,2018,4,17,4,25,NA,Summer,0
36941,25-04-2018,2,KERALA,2186,2018,4,17,4,25,NA,Summer,0
36942,25-04-2018,2,KARNATAKA,2231,2018,4,17,4,25,NA,Summer,0
36943,25-04-2018,2,MAHARASHTRA,579,2018,4,17,4,25,NA,Summer,0
36944,25-04-2018,2,MADHYA PRADESH,643,2018,4,17,4,25,NA,Summer,0
36945,25-04-2018,2,ORISSA,2134,2018,4,17,4,25,NA,Summer,0
36946,25-04-2018,2,PUNJAB,0,2018,4,17,4,25,NA,Summer,0
36947,25-04-2018,2,TAMIL NADU,7678,2018,4,17,4,25,NA,Summer,0
36948,25-04-2018,2,TRIPURA,569,2018,4,17,4,25,NA,Summer,0
36949,25-04-2018,2,UTTAR PRADESH,316,2018,4,17,4,25,NA,Summer,0
36950,25-04-2018,2,WEST BENGAL,2125,2018,4,17,4,25,NA,Summer,0
37034,26-04-2018,2,ASSAM,1827,2018,4,17,5,26,NA,Summer,0
37035,26-04-2018,2,BIHAR,2052,2018,4,17,5,26,NA,Summer,0
37036,26-04-2018,2,CHHATTISGARH,457,2018,4,17,5,26,NA,Summer,0
37037,26-04-2018,2,GUJARAT,380,2018,4,17,5,26,NA,Summer,0
37038,26-04-2018,2,HARYANA,0,2018,4,17,5,26,NA,Summer,0
37039,26-04-2018,2,JHARKHAND,0,2018,4,17,5,26,NA,Summer,0
37040,26-04-2018,2,KERALA,2384,2018,4,17,5,26,NA,Summer,0
37041,26-04-2018,2,KARNATAKA,2117,2018,4,17,5,26,NA,Summer,0
37042,26-04-2018,2,MAHARASHTRA,560,2018,4,17,5,26,NA,Summer,0
37043,26-04-2018,2,MADHYA PRADESH,624,2018,4,17,5,26,NA,Summer,0
37044,26-04-2018,2,ORISSA,1718,2018,4,17,5,26,NA,Summer,0
37045,26-04-2018,2,PUNJAB,0,2018,4,17,5,26,NA,Summer,0
37046,26-04-2018,2,TAMIL NADU,7060,2018,4,17,5,26,NA,Summer,0
37047,26-04-2018,2,TRIPURA,273,2018,4,17,5,26,NA,Summer,0
37048,26-04-2018,2,UTTAR PRADESH,250,2018,4,17,5,26,NA,Summer,0
37049,26-04-2018,2,WEST BENGAL,1880,2018,4,17,5,26,NA,Summer,0
37133,27-04-2018,2,ASSAM,1588,2018,4,17,6,27,NA,Summer,0
37134,27-04-2018,2,BIHAR,1312,2018,4,17,6,27,NA,Summer,0
37135,27-04-2018,2,CHHATTISGARH,355,2018,4,17,6,27,NA,Summer,0
37136,27-04-2018,2,GUJARAT,244,2018,4,17,6,27,NA,Summer,0
37137,27-04-2018,2,HARYANA,0,2018,4,17,6,27,NA,Summer,0
37138,27-04-2018,2,JHARKHAND,0,2018,4,17,6,27,NA,Summer,0
37139,27-04-2018,2,KERALA,2427,2018,4,17,6,27,NA,Summer,0
37140,27-04-2018,2,KARNATAKA,1599,2018,4,17,6,27,NA,Summer,0
37141,27-04-2018,2,MAHARASHTRA,296,2018,4,17,6,27,NA,Summer,0
37142,27-04-2018,2,MADHYA PRADESH,429,2018,4,17,6,27,NA,Summer,0
37143,27-04-2018,2,ORISSA,1274,2018,4,17,6,27,NA,Summer,0
37144,27-04-2018,2,PUNJAB,0,2018,4,17,6,27,NA,Summer,0
37145,27-04-2018,2,TAMIL NADU,5764,2018,4,17,6,27,NA,Summer,0
37146,27-04-2018,2,TRIPURA,167,2018,4,17,6,27,NA,Summer,0
37147,27-04-2018,2,UTTAR PRADESH,165,2018,4,17,6,27,NA,Summer,0
37148,27-04-2018,2,WEST BENGAL,1107,2018,4,17,6,27,NA,Summer,0
37232,28-04-2018,2,ASSAM,425,2018,4,17,7,28,NA,Summer,0
37233,28-04-2018,2,BIHAR,625,2018,4,17,7,28,NA,Summer,0
37234,28-04-2018,2,CHHATTISGARH,286,2018,4,17,7,28,NA,Summer,0
37235,28-04-2018,2,GUJARAT,147,2018,4,17,7,28,NA,Summer,0
37236,28-04-2018,2,HARYANA,0,2018,4,17,7,28,NA,Summer,0
37237,28-04-2018,2,JHARKHAND,0,2018,4,17,7,28,NA,Summer,0
37238,28-04-2018,2,KERALA,1001,2018,4,17,7,28,NA,Summer,0
37239,28-04-2018,2,KARNATAKA,728,2018,4,17,7,28,NA,Summer,0
37240,28-04-2018,2,MAHARASHTRA,137,2018,4,17,7,28,NA,Summer,0
37241,28-04-2018,2,MADHYA PRADESH,311,2018,4,17,7,28,NA,Summer,0
37242,28-04-2018,2,ORISSA,638,2018,4,17,7,28,NA,Summer,0
37243,28-04-2018,2,PUNJAB,0,2018,4,17,7,28,NA,Summer,0
37244,28-04-2018,2,TAMIL NADU,2707,2018,4,17,7,28,NA,Summer,0
37245,28-04-2018,2,TRIPURA,27,2018,4,17,7,28,NA,Summer,0
37246,28-04-2018,2,UTTAR PRADESH,42,2018,4,17,7,28,NA,Summer,0
37247,28-04-2018,2,WEST BENGAL,337,2018,4,17,7,28,NA,Summer,0
37331,29-04-2018,2,ASSAM,34,2018,4,18,1,29,NA,Summer,0
37332,29-04-2018,2,BIHAR,138,2018,4,18,1,29,NA,Summer,0
37333,29-04-2018,2,CHHATTISGARH,120,2018,4,18,1,29,NA,Summer,0
37334,29-04-2018,2,GUJARAT,57,2018,4,18,1,29,NA,Summer,0
37335,29-04-2018,2,HARYANA,0,2018,4,18,1,29,NA,Summer,0
37336,29-04-2018,2,JHARKHAND,0,2018,4,18,1,29,NA,Summer,0
37337,29-04-2018,2,KERALA,147,2018,4,18,1,29,NA,Summer,0
37338,29-04-2018,2,KARNATAKA,180,2018,4,18,1,29,NA,Summer,0
37339,29-04-2018,2,MAHARASHTRA,57,2018,4,18,1,29,NA,Summer,0
37340,29-04-2018,2,MADHYA PRADESH,119,2018,4,18,1,29,NA,Summer,0
37341,29-04-2018,2,ORISSA,146,2018,4,18,1,29,NA,Summer,0
37342,29-04-2018,2,PUNJAB,0,2018,4,18,1,29,NA,Summer,0
37343,29-04-2018,2,TAMIL NADU,233,2018,4,18,1,29,NA,Summer,0
37344,29-04-2018,2,TRIPURA,0,2018,4,18,1,29,NA,Summer,0
37345,29-04-2018,2,UTTAR PRADESH,0,2018,4,18,1,29,NA,Summer,0
37346,29-04-2018,2,WEST BENGAL,53,2018,4,18,1,29,NA,Summer,0
37430,30-04-2018,2,ASSAM,37,2018,4,18,2,30,NA,Summer,0
37431,30-04-2018,2,BIHAR,96,2018,4,18,2,30,NA,Summer,0
37432,30-04-2018,2,CHHATTISGARH,148,2018,4,18,2,30,NA,Summer,0
37433,30-04-2018,2,GUJARAT,46,2018,4,18,2,30,NA,Summer,0
37434,30-04-2018,2,HARYANA,0,2018,4,18,2,30,NA,Summer,0
37435,30-04-2018,2,JHARKHAND,0,2018,4,18,2,30,NA,Summer,0
37436,30-04-2018,2,KERALA,7,2018,4,18,2,30,NA,Summer,0
37437,30-04-2018,2,KARNATAKA,177,2018,4,18,2,30,NA,Summer,0
37438,30-04-2018,2,MAHARASHTRA,46,2018,4,18,2,30,NA,Summer,0
37439,30-04-2018,2,MADHYA PRADESH,42,2018,4,18,2,30,NA,Summer,0
37440,30-04-2018,2,ORISSA,19,2018,4,18,2,30,NA,Summer,0
37441,30-04-2018,2,PUNJAB,0,2018,4,18,2,30,NA,Summer,0
37442,30-04-2018,2,TAMIL NADU,43,2018,4,18,2,30,NA,Summer,0
37443,30-04-2018,2,TRIPURA,11,2018,4,18,2,30,NA,Summer,0
37444,30-04-2018,2,UTTAR PRADESH,14,2018,4,18,2,30,NA,Summer,0
37445,30-04-2018,2,WEST BENGAL,24,2018,4,18,2,30,NA,Summer,0
37529,01-05-2018,2,ASSAM,215,2018,5,18,3,1,NA,Summer,0
37530,01-05-2018,2,BIHAR,223,2018,5,18,3,1,NA,Summer,0
37531,01-05-2018,2,CHHATTISGARH,223,2018,5,18,3,1,NA,Summer,0
37532,01-05-2018,2,GUJARAT,300,2018,5,18,3,1,NA,Summer,0
37533,01-05-2018,2,HARYANA,0,2018,5,18,3,1,NA,Summer,0
37534,01-05-2018,2,JHARKHAND,0,2018,5,18,3,1,NA,Summer,0
37535,01-05-2018,2,KERALA,229,2018,5,18,3,1,NA,Summer,0
37536,01-05-2018,2,KARNATAKA,658,2018,5,18,3,1,NA,Summer,0
37537,01-05-2018,2,MAHARASHTRA,133,2018,5,18,3,1,NA,Summer,0
37538,01-05-2018,2,MADHYA PRADESH,41,2018,5,18,3,1,NA,Summer,0
37539,01-05-2018,2,ORISSA,299,2018,5,18,3,1,NA,Summer,0
37540,01-05-2018,2,PUNJAB,0,2018,5,18,3,1,NA,Summer,0
37541,01-05-2018,2,TAMIL NADU,970,2018,5,18,3,1,NA,Summer,0
37542,01-05-2018,2,TRIPURA,235,2018,5,18,3,1,NA,Summer,0
37543,01-05-2018,2,UTTAR PRADESH,63,2018,5,18,3,1,NA,Summer,0
37544,01-05-2018,2,WEST BENGAL,123,2018,5,18,3,1,NA,Summer,0
37628,02-05-2018,2,ASSAM,627,2018,5,18,4,2,NA,Summer,0
37629,02-05-2018,2,BIHAR,504,2018,5,18,4,2,NA,Summer,0
37630,02-05-2018,2,CHHATTISGARH,151,2018,5,18,4,2,NA,Summer,0
37631,02-05-2018,2,GUJARAT,232,2018,5,18,4,2,NA,Summer,0
37632,02-05-2018,2,HARYANA,0,2018,5,18,4,2,NA,Summer,0
37633,02-05-2018,2,JHARKHAND,0,2018,5,18,4,2,NA,Summer,0
37634,02-05-2018,2,KERALA,239,2018,5,18,4,2,NA,Summer,0
37635,02-05-2018,2,KARNATAKA,647,2018,5,18,4,2,NA,Summer,0
37636,02-05-2018,2,MAHARASHTRA,233,2018,5,18,4,2,NA,Summer,0
37637,02-05-2018,2,MADHYA PRADESH,148,2018,5,18,4,2,NA,Summer,0
37638,02-05-2018,2,ORISSA,393,2018,5,18,4,2,NA,Summer,0
37639,02-05-2018,2,PUNJAB,0,2018,5,18,4,2,NA,Summer,0
37640,02-05-2018,2,TAMIL NADU,2038,2018,5,18,4,2,NA,Summer,0
37641,02-05-2018,2,TRIPURA,304,2018,5,18,4,2,NA,Summer,0
37642,02-05-2018,2,UTTAR PRADESH,37,2018,5,18,4,2,NA,Summer,0
37643,02-05-2018,2,WEST BENGAL,326,2018,5,18,4,2,NA,Summer,0
37727,03-05-2018,2,ASSAM,961,2018,5,18,5,3,NA,Summer,0
37728,03-05-2018,2,BIHAR,888,2018,5,18,5,3,NA,Summer,0
37729,03-05-2018,2,CHHATTISGARH,209,2018,5,18,5,3,NA,Summer,0
37730,03-05-2018,2,GUJARAT,201,2018,5,18,5,3,NA,Summer,0
37731,03-05-2018,2,HARYANA,0,2018,5,18,5,3,NA,Summer,0
37732,03-05-2018,2,JHARKHAND,0,2018,5,18,5,3,NA,Summer,0
37733,03-05-2018,2,KERALA,315,2018,5,18,5,3,NA,Summer,0
37734,03-05-2018,2,KARNATAKA,985,2018,5,18,5,3,NA,Summer,0
37735,03-05-2018,2,MAHARASHTRA,333,2018,5,18,5,3,NA,Summer,0
37736,03-05-2018,2,MADHYA PRADESH,131,2018,5,18,5,3,NA,Summer,0
37737,03-05-2018,2,ORISSA,399,2018,5,18,5,3,NA,Summer,0
37738,03-05-2018,2,PUNJAB,0,2018,5,18,5,3,NA,Summer,0
37739,03-05-2018,2,TAMIL NADU,2768,2018,5,18,5,3,NA,Summer,0
37740,03-05-2018,2,TRIPURA,259,2018,5,18,5,3,NA,Summer,0
37741,03-05-2018,2,UTTAR PRADESH,45,2018,5,18,5,3,NA,Summer,0
37742,03-05-2018,2,WEST BENGAL,393,2018,5,18,5,3,NA,Summer,0
37826,04-05-2018,2,ASSAM,989,2018,5,18,6,4,NA,Summer,0
37827,04-05-2018,2,BIHAR,1225,2018,5,18,6,4,NA,Summer,0
37828,04-05-2018,2,CHHATTISGARH,150,2018,5,18,6,4,NA,Summer,0
37829,04-05-2018,2,GUJARAT,222,2018,5,18,6,4,NA,Summer,0
37830,04-05-2018,2,HARYANA,0,2018,5,18,6,4,NA,Summer,0
37831,04-05-2018,2,JHARKHAND,0,2018,5,18,6,4,NA,Summer,0
37832,04-05-2018,2,KERALA,207,2018,5,18,6,4,NA,Summer,0
37833,04-05-2018,2,KARNATAKA,904,2018,5,18,6,4,NA,Summer,0
37834,04-05-2018,2,MAHARASHTRA,207,2018,5,18,6,4,NA,Summer,0
37835,04-05-2018,2,MADHYA PRADESH,184,2018,5,18,6,4,NA,Summer,0
37836,04-05-2018,2,ORISSA,450,2018,5,18,6,4,NA,Summer,0
37837,04-05-2018,2,PUNJAB,0,2018,5,18,6,4,NA,Summer,0
37838,04-05-2018,2,TAMIL NADU,2353,2018,5,18,6,4,NA,Summer,0
37839,04-05-2018,2,TRIPURA,463,2018,5,18,6,4,NA,Summer,0
37840,04-05-2018,2,UTTAR PRADESH,9,2018,5,18,6,4,NA,Summer,0
37841,04-05-2018,2,WEST BENGAL,323,2018,5,18,6,4,NA,Summer,0
37925,05-05-2018,2,ASSAM,927,2018,5,18,7,5,NA,Summer,0
37926,05-05-2018,2,BIHAR,1180,2018,5,18,7,5,NA,Summer,0
37927,05-05-2018,2,CHHATTISGARH,120,2018,5,18,7,5,NA,Summer,0
37928,05-05-2018,2,GUJARAT,126,2018,5,18,7,5,NA,Summer,0
37929,05-05-2018,2,HARYANA,0,2018,5,18,7,5,NA,Summer,0
37930,05-05-2018,2,JHARKHAND,0,2018,5,18,7,5,NA,Summer,0
37931,05-05-2018,2,KERALA,197,2018,5,18,7,5,NA,Summer,0
37932,05-05-2018,2,KARNATAKA,912,2018,5,18,7,5,NA,Summer,0
37933,05-05-2018,2,MAHARASHTRA,266,2018,5,18,7,5,NA,Summer,0
37934,05-05-2018,2,MADHYA PRADESH,233,2018,5,18,7,5,NA,Summer,0
37935,05-05-2018,2,ORISSA,402,2018,5,18,7,5,NA,Summer,0
37936,05-05-2018,2,PUNJAB,0,2018,5,18,7,5,NA,Summer,0
37937,05-05-2018,2,TAMIL NADU,2169,2018,5,18,7,5,NA,Summer,0
37938,05-05-2018,2,TRIPURA,274,2018,5,18,7,5,NA,Summer,0
37939,05-05-2018,2,UTTAR PRADESH,66,2018,5,18,7,5,NA,Summer,0
37940,05-05-2018,2,WEST BENGAL,290,2018,5,18,7,5,NA,Summer,0
38024,06-05-2018,2,ASSAM,647,2018,5,19,1,6,NA,Summer,0
38025,06-05-2018,2,BIHAR,908,2018,5,19,1,6,NA,Summer,0
38026,06-05-2018,2,CHHATTISGARH,93,2018,5,19,1,6,NA,Summer,0
38027,06-05-2018,2,GUJARAT,177,2018,5,19,1,6,NA,Summer,0
38028,06-05-2018,2,HARYANA,0,2018,5,19,1,6,NA,Summer,0
38029,06-05-2018,2,JHARKHAND,0,2018,5,19,1,6,NA,Summer,0
38030,06-05-2018,2,KERALA,135,2018,5,19,1,6,NA,Summer,0
38031,06-05-2018,2,KARNATAKA,775,2018,5,19,1,6,NA,Summer,0
38032,06-05-2018,2,MAHARASHTRA,267,2018,5,19,1,6,NA,Summer,0
38033,06-05-2018,2,MADHYA PRADESH,260,2018,5,19,1,6,NA,Summer,0
38034,06-05-2018,2,ORISSA,494,2018,5,19,1,6,NA,Summer,0
38035,06-05-2018,2,PUNJAB,0,2018,5,19,1,6,NA,Summer,0
38036,06-05-2018,2,TAMIL NADU,1381,2018,5,19,1,6,NA,Summer,0
38037,06-05-2018,2,TRIPURA,307,2018,5,19,1,6,NA,Summer,0
38038,06-05-2018,2,UTTAR PRADESH,118,2018,5,19,1,6,NA,Summer,0
38039,06-05-2018,2,WEST BENGAL,281,2018,5,19,1,6,NA,Summer,0
38123,07-05-2018,2,ASSAM,949,2018,5,19,2,7,NA,Summer,0
38124,07-05-2018,2,BIHAR,1396,2018,5,19,2,7,NA,Summer,0
38125,07-05-2018,2,CHHATTISGARH,104,2018,5,19,2,7,NA,Summer,0
38126,07-05-2018,2,GUJARAT,154,2018,5,19,2,7,NA,Summer,0
38127,07-05-2018,2,HARYANA,0,2018,5,19,2,7,NA,Summer,0
38128,07-05-2018,2,JHARKHAND,0,2018,5,19,2,7,NA,Summer,0
38129,07-05-2018,2,KERALA,112,2018,5,19,2,7,NA,Summer,0
38130,07-05-2018,2,KARNATAKA,792,2018,5,19,2,7,NA,Summer,0
38131,07-05-2018,2,MAHARASHTRA,332,2018,5,19,2,7,NA,Summer,0
38132,07-05-2018,2,MADHYA PRADESH,237,2018,5,19,2,7,NA,Summer,0
38133,07-05-2018,2,ORISSA,357,2018,5,19,2,7,NA,Summer,0
38134,07-05-2018,2,PUNJAB,0,2018,5,19,2,7,NA,Summer,0
38135,07-05-2018,2,TAMIL NADU,936,2018,5,19,2,7,NA,Summer,0
38136,07-05-2018,2,TRIPURA,310,2018,5,19,2,7,NA,Summer,0
38137,07-05-2018,2,UTTAR PRADESH,126,2018,5,19,2,7,NA,Summer,0
38138,07-05-2018,2,WEST BENGAL,164,2018,5,19,2,7,NA,Summer,0
38222,08-05-2018,2,ASSAM,988,2018,5,19,3,8,NA,Summer,0
38223,08-05-2018,2,BIHAR,1663,2018,5,19,3,8,NA,Summer,0
38224,08-05-2018,2,CHHATTISGARH,205,2018,5,19,3,8,NA,Summer,0
38225,08-05-2018,2,GUJARAT,247,2018,5,19,3,8,NA,Summer,0
38226,08-05-2018,2,HARYANA,0,2018,5,19,3,8,NA,Summer,0
38227,08-05-2018,2,JHARKHAND,0,2018,5,19,3,8,NA,Summer,0
38228,08-05-2018,2,KERALA,234,2018,5,19,3,8,NA,Summer,0
38229,08-05-2018,2,KARNATAKA,890,2018,5,19,3,8,NA,Summer,0
38230,08-05-2018,2,MAHARASHTRA,288,2018,5,19,3,8,NA,Summer,0
38231,08-05-2018,2,MADHYA PRADESH,603,2018,5,19,3,8,NA,Summer,0
38232,08-05-2018,2,ORISSA,635,2018,5,19,3,8,NA,Summer,0
38233,08-05-2018,2,PUNJAB,0,2018,5,19,3,8,NA,Summer,0
38234,08-05-2018,2,TAMIL NADU,1207,2018,5,19,3,8,NA,Summer,0
38235,08-05-2018,2,TRIPURA,555,2018,5,19,3,8,NA,Summer,0
38236,08-05-2018,2,UTTAR PRADESH,106,2018,5,19,3,8,NA,Summer,0
38237,08-05-2018,2,WEST BENGAL,368,2018,5,19,3,8,NA,Summer,0
38321,09-05-2018,2,ASSAM,1330,2018,5,19,4,9,NA,Summer,0
38322,09-05-2018,2,BIHAR,3091,2018,5,19,4,9,NA,Summer,0
38323,09-05-2018,2,CHHATTISGARH,312,2018,5,19,4,9,NA,Summer,0
38324,09-05-2018,2,GUJARAT,240,2018,5,19,4,9,NA,Summer,0
38325,09-05-2018,2,HARYANA,0,2018,5,19,4,9,NA,Summer,0
38326,09-05-2018,2,JHARKHAND,0,2018,5,19,4,9,NA,Summer,0
38327,09-05-2018,2,KERALA,378,2018,5,19,4,9,NA,Summer,0
38328,09-05-2018,2,KARNATAKA,1244,2018,5,19,4,9,NA,Summer,0
38329,09-05-2018,2,MAHARASHTRA,437,2018,5,19,4,9,NA,Summer,0
38330,09-05-2018,2,MADHYA PRADESH,444,2018,5,19,4,9,NA,Summer,0
38331,09-05-2018,2,ORISSA,760,2018,5,19,4,9,NA,Summer,0
38332,09-05-2018,2,PUNJAB,0,2018,5,19,4,9,NA,Summer,0
38333,09-05-2018,2,TAMIL NADU,1972,2018,5,19,4,9,NA,Summer,0
38334,09-05-2018,2,TRIPURA,616,2018,5,19,4,9,NA,Summer,0
38335,09-05-2018,2,UTTAR PRADESH,88,2018,5,19,4,9,NA,Summer,0
38336,09-05-2018,2,WEST BENGAL,500,2018,5,19,4,9,NA,Summer,0
38420,10-05-2018,2,ASSAM,2061,2018,5,19,5,10,NA,Summer,0
38421,10-05-2018,2,BIHAR,3241,2018,5,19,5,10,NA,Summer,0
38422,10-05-2018,2,CHHATTISGARH,238,2018,5,19,5,10,NA,Summer,0
38423,10-05-2018,2,GUJARAT,218,2018,5,19,5,10,NA,Summer,0
38424,10-05-2018,2,HARYANA,0,2018,5,19,5,10,NA,Summer,0
38425,10-05-2018,2,JHARKHAND,0,2018,5,19,5,10,NA,Summer,0
38426,10-05-2018,2,KERALA,525,2018,5,19,5,10,NA,Summer,0
38427,10-05-2018,2,KARNATAKA,1201,2018,5,19,5,10,NA,Summer,0
