Id,Date,segment,branch_id,state,zone,case_count,year,Month,Week,weekday,day,Festival,Season,Festival1
36104,17-04-2018,1,100,UTTAR PRADESH,EAST,0,2018,4,16,3,17,NA,Summer,0
36105,17-04-2018,1,101,UTTAR PRADESH,EAST,0,2018,4,16,3,17,NA,Summer,0
36106,17-04-2018,1,103,BIHAR,EAST,88,2018,4,16,3,17,NA,Summer,0
36107,17-04-2018,1,104,JHARKHAND,SOUTH,46,2018,4,16,3,17,NA,Summer,0
36108,17-04-2018,1,105,GUJARAT,WEST,53,2018,4,16,3,17,NA,Summer,0
36109,17-04-2018,1,111,ANDHRA PRADESH,SOUTH,0,2018,4,16,3,17,NA,Summer,0
36110,17-04-2018,1,117,MAHARASHTRA,WEST,12,2018,4,16,3,17,NA,Summer,0
36111,17-04-2018,1,120,TRIPURA,EAST,40,2018,4,16,3,17,NA,Summer,0
36112,17-04-2018,1,121,KARNATAKA,SOUTH,0,2018,4,16,3,17,NA,Summer,0
36113,17-04-2018,1,135,MAHARASHTRA,WEST,262,2018,4,16,3,17,NA,Summer,0
36114,17-04-2018,1,136,TAMIL NADU,SOUTH,107,2018,4,16,3,17,NA,Summer,0
36115,17-04-2018,1,137,MAHARASHTRA,WEST,56,2018,4,16,3,17,NA,Summer,0
36116,17-04-2018,1,147,MADHYA PRADESH,CENTRAL,40,2018,4,16,3,17,NA,Summer,0
36117,17-04-2018,1,159,BIHAR,EAST,0,2018,4,16,3,17,NA,Summer,0
36118,17-04-2018,1,165,ORISSA,EAST,7,2018,4,16,3,17,NA,Summer,0
36119,17-04-2018,1,202,UTTARAKHAND,EAST,18,2018,4,16,3,17,NA,Summer,0
36120,17-04-2018,1,207,GUJARAT,WEST,12,2018,4,16,3,17,NA,Summer,0
36121,17-04-2018,1,217,BIHAR,EAST,0,2018,4,16,3,17,NA,Summer,0
36122,17-04-2018,1,248,MAHARASHTRA,WEST,35,2018,4,16,3,17,NA,Summer,0
36123,17-04-2018,1,249,MAHARASHTRA,WEST,19,2018,4,16,3,17,NA,Summer,0
36124,17-04-2018,1,250,GUJARAT,WEST,23,2018,4,16,3,17,NA,Summer,0
36125,17-04-2018,1,251,TRIPURA,EAST,50,2018,4,16,3,17,NA,Summer,0
36126,17-04-2018,1,254,ASSAM,EAST,22,2018,4,16,3,17,NA,Summer,0
36127,17-04-2018,1,255,ASSAM,EAST,14,2018,4,16,3,17,NA,Summer,0
36128,17-04-2018,1,257,GUJARAT,WEST,24,2018,4,16,3,17,NA,Summer,0
36129,17-04-2018,1,258,HARYANA,NORTH,0,2018,4,16,3,17,NA,Summer,0
36130,17-04-2018,1,259,HARYANA,NORTH,0,2018,4,16,3,17,NA,Summer,0
36131,17-04-2018,1,260,TAMIL NADU,SOUTH,0,2018,4,16,3,17,NA,Summer,0
36132,17-04-2018,1,261,HARYANA,NORTH,0,2018,4,16,3,17,NA,Summer,0
36133,17-04-2018,1,262,UTTAR PRADESH,EAST,0,2018,4,16,3,17,NA,Summer,0
36134,17-04-2018,1,263,ANDHRA PRADESH,SOUTH,0,2018,4,16,3,17,NA,Summer,0
36135,17-04-2018,1,264,PUNJAB,NORTH,0,2018,4,16,3,17,NA,Summer,0
36136,17-04-2018,1,265,ANDHRA PRADESH,SOUTH,0,2018,4,16,3,17,NA,Summer,0
36137,17-04-2018,1,266,TELANGANA,SOUTH,0,2018,4,16,3,17,NA,Summer,0
36138,17-04-2018,1,267,ANDHRA PRADESH,SOUTH,0,2018,4,16,3,17,NA,Summer,0
36139,17-04-2018,1,268,UTTAR PRADESH,EAST,0,2018,4,16,3,17,NA,Summer,0
36140,17-04-2018,1,269,UTTAR PRADESH,EAST,0,2018,4,16,3,17,NA,Summer,0
36141,17-04-2018,1,270,UTTAR PRADESH,EAST,0,2018,4,16,3,17,NA,Summer,0
36142,17-04-2018,1,271,HARYANA,NORTH,0,2018,4,16,3,17,NA,Summer,0
36159,18-04-2018,1,1,WEST BENGAL,EAST,224,2018,4,16,4,18,NA,Summer,0
36160,27-04-2018,1,3,DELHI,NORTH,120,2018,4,17,6,27,NA,Summer,0
36161,18-04-2018,1,5,KARNATAKA,SOUTH,198,2018,4,16,4,18,NA,Summer,0
36162,18-04-2018,1,7,WEST BENGAL,EAST,66,2018,4,16,4,18,NA,Summer,0
36163,18-04-2018,1,8,WEST BENGAL,EAST,73,2018,4,16,4,18,NA,Summer,0
36164,18-04-2018,1,9,WEST BENGAL,EAST,42,2018,4,16,4,18,NA,Summer,0
36165,18-04-2018,1,10,WEST BENGAL,EAST,61,2018,4,16,4,18,NA,Summer,0
36166,18-04-2018,1,11,WEST BENGAL,EAST,40,2018,4,16,4,18,NA,Summer,0
36167,18-04-2018,1,13,TAMIL NADU,SOUTH,57,2018,4,16,4,18,NA,Summer,0
36168,18-04-2018,1,14,UTTAR PRADESH,EAST,0,2018,4,16,4,18,NA,Summer,0
36169,18-04-2018,1,15,PUNJAB,NORTH,37,2018,4,16,4,18,NA,Summer,0
36170,18-04-2018,1,16,TELANGANA,SOUTH,190,2018,4,16,4,18,NA,Summer,0
36171,18-04-2018,1,17,ANDHRA PRADESH,SOUTH,29,2018,4,16,4,18,NA,Summer,0
36172,18-04-2018,1,18,MAHARASHTRA,WEST,74,2018,4,16,4,18,NA,Summer,0
36173,18-04-2018,1,19,MAHARASHTRA,WEST,194,2018,4,16,4,18,NA,Summer,0
36174,18-04-2018,1,20,ORISSA,SOUTH,87,2018,4,16,4,18,NA,Summer,0
36175,18-04-2018,1,21,MAHARASHTRA,WEST,69,2018,4,16,4,18,NA,Summer,0
36176,18-04-2018,1,29,WEST BENGAL,EAST,28,2018,4,16,4,18,NA,Summer,0
36177,18-04-2018,1,34,GUJARAT,WEST,215,2018,4,16,4,18,NA,Summer,0
36178,18-04-2018,1,35,TAMIL NADU,SOUTH,8,2018,4,16,4,18,NA,Summer,0
36179,18-04-2018,1,36,ASSAM,EAST,116,2018,4,16,4,18,NA,Summer,0
36180,18-04-2018,1,42,WEST BENGAL,EAST,54,2018,4,16,4,18,NA,Summer,0
36181,18-04-2018,1,43,TAMIL NADU,SOUTH,4,2018,4,16,4,18,NA,Summer,0
36182,18-04-2018,1,48,ORISSA,SOUTH,70,2018,4,16,4,18,NA,Summer,0
36183,18-04-2018,1,61,GUJARAT,WEST,111,2018,4,16,4,18,NA,Summer,0
36184,18-04-2018,1,62,PUNJAB,NORTH,16,2018,4,16,4,18,NA,Summer,0
36185,18-04-2018,1,63,JHARKHAND,SOUTH,32,2018,4,16,4,18,NA,Summer,0
36186,18-04-2018,1,64,KARNATAKA,SOUTH,17,2018,4,16,4,18,NA,Summer,0
36187,18-04-2018,1,65,ASSAM,EAST,59,2018,4,16,4,18,NA,Summer,0
36188,18-04-2018,1,66,ANDHRA PRADESH,SOUTH,0,2018,4,16,4,18,NA,Summer,0
36189,18-04-2018,1,67,GUJARAT,WEST,270,2018,4,16,4,18,NA,Summer,0
36190,18-04-2018,1,68,GUJARAT,WEST,62,2018,4,16,4,18,NA,Summer,0
36191,18-04-2018,1,69,TAMIL NADU,SOUTH,6,2018,4,16,4,18,NA,Summer,0
36192,18-04-2018,1,70,MAHARASHTRA,WEST,47,2018,4,16,4,18,NA,Summer,0
36193,18-04-2018,1,72,PUNJAB,NORTH,14,2018,4,16,4,18,NA,Summer,0
36194,18-04-2018,1,73,PUNJAB,NORTH,18,2018,4,16,4,18,NA,Summer,0
36195,18-04-2018,1,74,MAHARASHTRA,WEST,94,2018,4,16,4,18,NA,Summer,0
36196,18-04-2018,1,76,TAMIL NADU,SOUTH,11,2018,4,16,4,18,NA,Summer,0
36197,18-04-2018,1,77,MAHARASHTRA,WEST,62,2018,4,16,4,18,NA,Summer,0
36198,18-04-2018,1,78,MAHARASHTRA,WEST,49,2018,4,16,4,18,NA,Summer,0
36199,18-04-2018,1,79,UTTARAKHAND,EAST,35,2018,4,16,4,18,NA,Summer,0
36200,18-04-2018,1,82,KERALA,SOUTH,23,2018,4,16,4,18,NA,Summer,0
36201,18-04-2018,1,84,CHHATTISGARH,CENTRAL,0,2018,4,16,4,18,NA,Summer,0
36202,18-04-2018,1,85,MAHARASHTRA,WEST,47,2018,4,16,4,18,NA,Summer,0
36203,18-04-2018,1,100,UTTAR PRADESH,EAST,0,2018,4,16,4,18,NA,Summer,0
36204,18-04-2018,1,101,UTTAR PRADESH,EAST,0,2018,4,16,4,18,NA,Summer,0
36205,18-04-2018,1,103,BIHAR,EAST,91,2018,4,16,4,18,NA,Summer,0
36206,18-04-2018,1,104,JHARKHAND,SOUTH,52,2018,4,16,4,18,NA,Summer,0
36207,18-04-2018,1,105,GUJARAT,WEST,62,2018,4,16,4,18,NA,Summer,0
36208,18-04-2018,1,111,ANDHRA PRADESH,SOUTH,0,2018,4,16,4,18,NA,Summer,0
36209,18-04-2018,1,117,MAHARASHTRA,WEST,5,2018,4,16,4,18,NA,Summer,0
36210,18-04-2018,1,120,TRIPURA,EAST,48,2018,4,16,4,18,NA,Summer,0
36211,18-04-2018,1,121,KARNATAKA,SOUTH,0,2018,4,16,4,18,NA,Summer,0
36212,18-04-2018,1,135,MAHARASHTRA,WEST,279,2018,4,16,4,18,NA,Summer,0
36213,18-04-2018,1,136,TAMIL NADU,SOUTH,111,2018,4,16,4,18,NA,Summer,0
36214,18-04-2018,1,137,MAHARASHTRA,WEST,59,2018,4,16,4,18,NA,Summer,0
36215,18-04-2018,1,147,MADHYA PRADESH,CENTRAL,53,2018,4,16,4,18,NA,Summer,0
36216,18-04-2018,1,159,BIHAR,EAST,0,2018,4,16,4,18,NA,Summer,0
36217,18-04-2018,1,165,ORISSA,EAST,16,2018,4,16,4,18,NA,Summer,0
36218,18-04-2018,1,202,UTTARAKHAND,EAST,20,2018,4,16,4,18,NA,Summer,0
36219,18-04-2018,1,207,GUJARAT,WEST,11,2018,4,16,4,18,NA,Summer,0
36220,18-04-2018,1,217,BIHAR,EAST,0,2018,4,16,4,18,NA,Summer,0
36221,18-04-2018,1,248,MAHARASHTRA,WEST,31,2018,4,16,4,18,NA,Summer,0
36222,18-04-2018,1,249,MAHARASHTRA,WEST,24,2018,4,16,4,18,NA,Summer,0
36223,18-04-2018,1,250,GUJARAT,WEST,30,2018,4,16,4,18,NA,Summer,0
36224,18-04-2018,1,251,TRIPURA,EAST,55,2018,4,16,4,18,NA,Summer,0
36225,18-04-2018,1,254,ASSAM,EAST,24,2018,4,16,4,18,NA,Summer,0
36226,18-04-2018,1,255,ASSAM,EAST,22,2018,4,16,4,18,NA,Summer,0
36227,18-04-2018,1,257,GUJARAT,WEST,30,2018,4,16,4,18,NA,Summer,0
36228,18-04-2018,1,258,HARYANA,NORTH,0,2018,4,16,4,18,NA,Summer,0
36229,18-04-2018,1,259,HARYANA,NORTH,0,2018,4,16,4,18,NA,Summer,0
36230,18-04-2018,1,260,TAMIL NADU,SOUTH,0,2018,4,16,4,18,NA,Summer,0
36231,18-04-2018,1,261,HARYANA,NORTH,0,2018,4,16,4,18,NA,Summer,0
36232,18-04-2018,1,262,UTTAR PRADESH,EAST,0,2018,4,16,4,18,NA,Summer,0
36233,18-04-2018,1,263,ANDHRA PRADESH,SOUTH,0,2018,4,16,4,18,NA,Summer,0
36234,18-04-2018,1,264,PUNJAB,NORTH,0,2018,4,16,4,18,NA,Summer,0
36235,18-04-2018,1,265,ANDHRA PRADESH,SOUTH,0,2018,4,16,4,18,NA,Summer,0
36236,18-04-2018,1,266,TELANGANA,SOUTH,0,2018,4,16,4,18,NA,Summer,0
36237,18-04-2018,1,267,ANDHRA PRADESH,SOUTH,0,2018,4,16,4,18,NA,Summer,0
36238,18-04-2018,1,268,UTTAR PRADESH,EAST,0,2018,4,16,4,18,NA,Summer,0
36239,18-04-2018,1,269,UTTAR PRADESH,EAST,0,2018,4,16,4,18,NA,Summer,0
36240,18-04-2018,1,270,UTTAR PRADESH,EAST,0,2018,4,16,4,18,NA,Summer,0
36241,18-04-2018,1,271,HARYANA,NORTH,0,2018,4,16,4,18,NA,Summer,0
36258,19-04-2018,1,1,WEST BENGAL,EAST,195,2018,4,16,5,19,NA,Summer,0
36259,15-12-2017,1,3,DELHI,NORTH,121,2017,12,50,6,15,NA,Winter,0
36260,19-04-2018,1,5,KARNATAKA,SOUTH,203,2018,4,16,5,19,NA,Summer,0
36261,19-04-2018,1,7,WEST BENGAL,EAST,38,2018,4,16,5,19,NA,Summer,0
36262,19-04-2018,1,8,WEST BENGAL,EAST,49,2018,4,16,5,19,NA,Summer,0
36263,19-04-2018,1,9,WEST BENGAL,EAST,27,2018,4,16,5,19,NA,Summer,0
36264,19-04-2018,1,10,WEST BENGAL,EAST,51,2018,4,16,5,19,NA,Summer,0
36265,19-04-2018,1,11,WEST BENGAL,EAST,45,2018,4,16,5,19,NA,Summer,0
36266,19-04-2018,1,13,TAMIL NADU,SOUTH,34,2018,4,16,5,19,NA,Summer,0
36267,19-04-2018,1,14,UTTAR PRADESH,EAST,0,2018,4,16,5,19,NA,Summer,0
36268,19-04-2018,1,15,PUNJAB,NORTH,35,2018,4,16,5,19,NA,Summer,0
36269,19-04-2018,1,16,TELANGANA,SOUTH,148,2018,4,16,5,19,NA,Summer,0
36270,19-04-2018,1,17,ANDHRA PRADESH,SOUTH,14,2018,4,16,5,19,NA,Summer,0
36271,19-04-2018,1,18,MAHARASHTRA,WEST,47,2018,4,16,5,19,NA,Summer,0
36272,19-04-2018,1,19,MAHARASHTRA,WEST,125,2018,4,16,5,19,NA,Summer,0
36273,19-04-2018,1,20,ORISSA,SOUTH,44,2018,4,16,5,19,NA,Summer,0
36274,19-04-2018,1,21,MAHARASHTRA,WEST,41,2018,4,16,5,19,NA,Summer,0
36275,19-04-2018,1,29,WEST BENGAL,EAST,22,2018,4,16,5,19,NA,Summer,0
36276,19-04-2018,1,34,GUJARAT,WEST,123,2018,4,16,5,19,NA,Summer,0
36277,19-04-2018,1,35,TAMIL NADU,SOUTH,6,2018,4,16,5,19,NA,Summer,0
36278,19-04-2018,1,36,ASSAM,EAST,109,2018,4,16,5,19,NA,Summer,0
36279,19-04-2018,1,42,WEST BENGAL,EAST,31,2018,4,16,5,19,NA,Summer,0
36280,19-04-2018,1,43,TAMIL NADU,SOUTH,1,2018,4,16,5,19,NA,Summer,0
36281,19-04-2018,1,48,ORISSA,SOUTH,48,2018,4,16,5,19,NA,Summer,0
36282,19-04-2018,1,61,GUJARAT,WEST,58,2018,4,16,5,19,NA,Summer,0
36283,19-04-2018,1,62,PUNJAB,NORTH,11,2018,4,16,5,19,NA,Summer,0
36284,19-04-2018,1,63,JHARKHAND,SOUTH,20,2018,4,16,5,19,NA,Summer,0
36285,19-04-2018,1,64,KARNATAKA,SOUTH,14,2018,4,16,5,19,NA,Summer,0
36286,19-04-2018,1,65,ASSAM,EAST,46,2018,4,16,5,19,NA,Summer,0
36287,19-04-2018,1,66,ANDHRA PRADESH,SOUTH,0,2018,4,16,5,19,NA,Summer,0
36288,19-04-2018,1,67,GUJARAT,WEST,157,2018,4,16,5,19,NA,Summer,0
36289,19-04-2018,1,68,GUJARAT,WEST,29,2018,4,16,5,19,NA,Summer,0
36290,19-04-2018,1,69,TAMIL NADU,SOUTH,3,2018,4,16,5,19,NA,Summer,0
36291,19-04-2018,1,70,MAHARASHTRA,WEST,8,2018,4,16,5,19,NA,Summer,0
36292,19-04-2018,1,72,PUNJAB,NORTH,11,2018,4,16,5,19,NA,Summer,0
36293,19-04-2018,1,73,PUNJAB,NORTH,11,2018,4,16,5,19,NA,Summer,0
36294,19-04-2018,1,74,MAHARASHTRA,WEST,46,2018,4,16,5,19,NA,Summer,0
36295,19-04-2018,1,76,TAMIL NADU,SOUTH,11,2018,4,16,5,19,NA,Summer,0
36296,19-04-2018,1,77,MAHARASHTRA,WEST,20,2018,4,16,5,19,NA,Summer,0
36297,19-04-2018,1,78,MAHARASHTRA,WEST,24,2018,4,16,5,19,NA,Summer,0
36298,19-04-2018,1,79,UTTARAKHAND,EAST,17,2018,4,16,5,19,NA,Summer,0
36299,19-04-2018,1,82,KERALA,SOUTH,18,2018,4,16,5,19,NA,Summer,0
36300,19-04-2018,1,84,CHHATTISGARH,CENTRAL,0,2018,4,16,5,19,NA,Summer,0
36301,19-04-2018,1,85,MAHARASHTRA,WEST,23,2018,4,16,5,19,NA,Summer,0
36302,19-04-2018,1,100,UTTAR PRADESH,EAST,0,2018,4,16,5,19,NA,Summer,0
36303,19-04-2018,1,101,UTTAR PRADESH,EAST,0,2018,4,16,5,19,NA,Summer,0
36304,19-04-2018,1,103,BIHAR,EAST,61,2018,4,16,5,19,NA,Summer,0
36305,19-04-2018,1,104,JHARKHAND,SOUTH,25,2018,4,16,5,19,NA,Summer,0
36306,19-04-2018,1,105,GUJARAT,WEST,28,2018,4,16,5,19,NA,Summer,0
36307,19-04-2018,1,111,ANDHRA PRADESH,SOUTH,0,2018,4,16,5,19,NA,Summer,0
36308,19-04-2018,1,117,MAHARASHTRA,WEST,1,2018,4,16,5,19,NA,Summer,0
36309,19-04-2018,1,120,TRIPURA,EAST,38,2018,4,16,5,19,NA,Summer,0
36310,19-04-2018,1,121,KARNATAKA,SOUTH,0,2018,4,16,5,19,NA,Summer,0
36311,19-04-2018,1,135,MAHARASHTRA,WEST,193,2018,4,16,5,19,NA,Summer,0
36312,19-04-2018,1,136,TAMIL NADU,SOUTH,87,2018,4,16,5,19,NA,Summer,0
36313,19-04-2018,1,137,MAHARASHTRA,WEST,38,2018,4,16,5,19,NA,Summer,0
36314,19-04-2018,1,147,MADHYA PRADESH,CENTRAL,33,2018,4,16,5,19,NA,Summer,0
36315,19-04-2018,1,159,BIHAR,EAST,0,2018,4,16,5,19,NA,Summer,0
36316,19-04-2018,1,165,ORISSA,EAST,8,2018,4,16,5,19,NA,Summer,0
36317,19-04-2018,1,202,UTTARAKHAND,EAST,19,2018,4,16,5,19,NA,Summer,0
36318,19-04-2018,1,207,GUJARAT,WEST,7,2018,4,16,5,19,NA,Summer,0
36319,19-04-2018,1,217,BIHAR,EAST,0,2018,4,16,5,19,NA,Summer,0
36320,19-04-2018,1,248,MAHARASHTRA,WEST,15,2018,4,16,5,19,NA,Summer,0
36321,19-04-2018,1,249,MAHARASHTRA,WEST,6,2018,4,16,5,19,NA,Summer,0
36322,19-04-2018,1,250,GUJARAT,WEST,21,2018,4,16,5,19,NA,Summer,0
36323,19-04-2018,1,251,TRIPURA,EAST,54,2018,4,16,5,19,NA,Summer,0
36324,19-04-2018,1,254,ASSAM,EAST,17,2018,4,16,5,19,NA,Summer,0
36325,19-04-2018,1,255,ASSAM,EAST,19,2018,4,16,5,19,NA,Summer,0
36326,19-04-2018,1,257,GUJARAT,WEST,22,2018,4,16,5,19,NA,Summer,0
36327,19-04-2018,1,258,HARYANA,NORTH,0,2018,4,16,5,19,NA,Summer,0
36328,19-04-2018,1,259,HARYANA,NORTH,0,2018,4,16,5,19,NA,Summer,0
36329,19-04-2018,1,260,TAMIL NADU,SOUTH,0,2018,4,16,5,19,NA,Summer,0
36330,19-04-2018,1,261,HARYANA,NORTH,0,2018,4,16,5,19,NA,Summer,0
36331,19-04-2018,1,262,UTTAR PRADESH,EAST,0,2018,4,16,5,19,NA,Summer,0
36332,19-04-2018,1,263,ANDHRA PRADESH,SOUTH,0,2018,4,16,5,19,NA,Summer,0
36333,19-04-2018,1,264,PUNJAB,NORTH,0,2018,4,16,5,19,NA,Summer,0
36334,19-04-2018,1,265,ANDHRA PRADESH,SOUTH,0,2018,4,16,5,19,NA,Summer,0
36335,19-04-2018,1,266,TELANGANA,SOUTH,0,2018,4,16,5,19,NA,Summer,0
36336,19-04-2018,1,267,ANDHRA PRADESH,SOUTH,0,2018,4,16,5,19,NA,Summer,0
36337,19-04-2018,1,268,UTTAR PRADESH,EAST,0,2018,4,16,5,19,NA,Summer,0
36338,19-04-2018,1,269,UTTAR PRADESH,EAST,0,2018,4,16,5,19,NA,Summer,0
36339,19-04-2018,1,270,UTTAR PRADESH,EAST,0,2018,4,16,5,19,NA,Summer,0
36340,19-04-2018,1,271,HARYANA,NORTH,0,2018,4,16,5,19,NA,Summer,0
36357,20-04-2018,1,1,WEST BENGAL,EAST,207,2018,4,16,6,20,NA,Summer,0
36358,12-01-2018,1,3,DELHI,NORTH,121,2018,1,2,6,12,NA,Winter,0
36359,20-04-2018,1,5,KARNATAKA,SOUTH,134,2018,4,16,6,20,NA,Summer,0
36360,20-04-2018,1,7,WEST BENGAL,EAST,57,2018,4,16,6,20,NA,Summer,0
36361,20-04-2018,1,8,WEST BENGAL,EAST,37,2018,4,16,6,20,NA,Summer,0
36362,20-04-2018,1,9,WEST BENGAL,EAST,44,2018,4,16,6,20,NA,Summer,0
36363,20-04-2018,1,10,WEST BENGAL,EAST,45,2018,4,16,6,20,NA,Summer,0
36364,20-04-2018,1,11,WEST BENGAL,EAST,37,2018,4,16,6,20,NA,Summer,0
36365,20-04-2018,1,13,TAMIL NADU,SOUTH,26,2018,4,16,6,20,NA,Summer,0
36366,20-04-2018,1,14,UTTAR PRADESH,EAST,0,2018,4,16,6,20,NA,Summer,0
36367,20-04-2018,1,15,PUNJAB,NORTH,44,2018,4,16,6,20,NA,Summer,0
36368,20-04-2018,1,16,TELANGANA,SOUTH,134,2018,4,16,6,20,NA,Summer,0
36369,20-04-2018,1,17,ANDHRA PRADESH,SOUTH,18,2018,4,16,6,20,NA,Summer,0
36370,20-04-2018,1,18,MAHARASHTRA,WEST,35,2018,4,16,6,20,NA,Summer,0
36371,20-04-2018,1,19,MAHARASHTRA,WEST,89,2018,4,16,6,20,NA,Summer,0
36372,20-04-2018,1,20,ORISSA,SOUTH,40,2018,4,16,6,20,NA,Summer,0
36373,20-04-2018,1,21,MAHARASHTRA,WEST,33,2018,4,16,6,20,NA,Summer,0
36374,20-04-2018,1,29,WEST BENGAL,EAST,24,2018,4,16,6,20,NA,Summer,0
36375,20-04-2018,1,34,GUJARAT,WEST,112,2018,4,16,6,20,NA,Summer,0
36376,20-04-2018,1,35,TAMIL NADU,SOUTH,5,2018,4,16,6,20,NA,Summer,0
36377,20-04-2018,1,36,ASSAM,EAST,101,2018,4,16,6,20,NA,Summer,0
36378,20-04-2018,1,42,WEST BENGAL,EAST,37,2018,4,16,6,20,NA,Summer,0
36379,20-04-2018,1,43,TAMIL NADU,SOUTH,10,2018,4,16,6,20,NA,Summer,0
36380,20-04-2018,1,48,ORISSA,SOUTH,49,2018,4,16,6,20,NA,Summer,0
36381,20-04-2018,1,61,GUJARAT,WEST,43,2018,4,16,6,20,NA,Summer,0
36382,20-04-2018,1,62,PUNJAB,NORTH,19,2018,4,16,6,20,NA,Summer,0
36383,20-04-2018,1,63,JHARKHAND,SOUTH,17,2018,4,16,6,20,NA,Summer,0
36384,20-04-2018,1,64,KARNATAKA,SOUTH,17,2018,4,16,6,20,NA,Summer,0
36385,20-04-2018,1,65,ASSAM,EAST,42,2018,4,16,6,20,NA,Summer,0
36386,20-04-2018,1,66,ANDHRA PRADESH,SOUTH,0,2018,4,16,6,20,NA,Summer,0
36387,20-04-2018,1,67,GUJARAT,WEST,131,2018,4,16,6,20,NA,Summer,0
36388,20-04-2018,1,68,GUJARAT,WEST,29,2018,4,16,6,20,NA,Summer,0
36389,20-04-2018,1,69,TAMIL NADU,SOUTH,3,2018,4,16,6,20,NA,Summer,0
36390,20-04-2018,1,70,MAHARASHTRA,WEST,11,2018,4,16,6,20,NA,Summer,0
36391,20-04-2018,1,72,PUNJAB,NORTH,9,2018,4,16,6,20,NA,Summer,0
36392,20-04-2018,1,73,PUNJAB,NORTH,12,2018,4,16,6,20,NA,Summer,0
36393,20-04-2018,1,74,MAHARASHTRA,WEST,40,2018,4,16,6,20,NA,Summer,0
36394,20-04-2018,1,76,TAMIL NADU,SOUTH,13,2018,4,16,6,20,NA,Summer,0
36395,20-04-2018,1,77,MAHARASHTRA,WEST,24,2018,4,16,6,20,NA,Summer,0
36396,20-04-2018,1,78,MAHARASHTRA,WEST,17,2018,4,16,6,20,NA,Summer,0
36397,20-04-2018,1,79,UTTARAKHAND,EAST,21,2018,4,16,6,20,NA,Summer,0
36398,20-04-2018,1,82,KERALA,SOUTH,17,2018,4,16,6,20,NA,Summer,0
36399,20-04-2018,1,84,CHHATTISGARH,CENTRAL,0,2018,4,16,6,20,NA,Summer,0
36400,20-04-2018,1,85,MAHARASHTRA,WEST,18,2018,4,16,6,20,NA,Summer,0
36401,20-04-2018,1,100,UTTAR PRADESH,EAST,0,2018,4,16,6,20,NA,Summer,0
36402,20-04-2018,1,101,UTTAR PRADESH,EAST,0,2018,4,16,6,20,NA,Summer,0
36403,20-04-2018,1,103,BIHAR,EAST,58,2018,4,16,6,20,NA,Summer,0
36404,20-04-2018,1,104,JHARKHAND,SOUTH,29,2018,4,16,6,20,NA,Summer,0
36405,20-04-2018,1,105,GUJARAT,WEST,15,2018,4,16,6,20,NA,Summer,0
36406,20-04-2018,1,111,ANDHRA PRADESH,SOUTH,0,2018,4,16,6,20,NA,Summer,0
36407,20-04-2018,1,117,MAHARASHTRA,WEST,1,2018,4,16,6,20,NA,Summer,0
36408,20-04-2018,1,120,TRIPURA,EAST,23,2018,4,16,6,20,NA,Summer,0
36409,20-04-2018,1,121,KARNATAKA,SOUTH,0,2018,4,16,6,20,NA,Summer,0
36410,20-04-2018,1,135,MAHARASHTRA,WEST,179,2018,4,16,6,20,NA,Summer,0
36411,20-04-2018,1,136,TAMIL NADU,SOUTH,69,2018,4,16,6,20,NA,Summer,0
36412,20-04-2018,1,137,MAHARASHTRA,WEST,36,2018,4,16,6,20,NA,Summer,0
36413,20-04-2018,1,147,MADHYA PRADESH,CENTRAL,22,2018,4,16,6,20,NA,Summer,0
36414,20-04-2018,1,159,BIHAR,EAST,0,2018,4,16,6,20,NA,Summer,0
36415,20-04-2018,1,165,ORISSA,EAST,11,2018,4,16,6,20,NA,Summer,0
36416,20-04-2018,1,202,UTTARAKHAND,EAST,14,2018,4,16,6,20,NA,Summer,0
36417,20-04-2018,1,207,GUJARAT,WEST,15,2018,4,16,6,20,NA,Summer,0
36418,20-04-2018,1,217,BIHAR,EAST,0,2018,4,16,6,20,NA,Summer,0
36419,20-04-2018,1,248,MAHARASHTRA,WEST,15,2018,4,16,6,20,NA,Summer,0
36420,20-04-2018,1,249,MAHARASHTRA,WEST,9,2018,4,16,6,20,NA,Summer,0
36421,20-04-2018,1,250,GUJARAT,WEST,12,2018,4,16,6,20,NA,Summer,0
36422,20-04-2018,1,251,TRIPURA,EAST,37,2018,4,16,6,20,NA,Summer,0
36423,20-04-2018,1,254,ASSAM,EAST,21,2018,4,16,6,20,NA,Summer,0
36424,20-04-2018,1,255,ASSAM,EAST,22,2018,4,16,6,20,NA,Summer,0
36425,20-04-2018,1,257,GUJARAT,WEST,10,2018,4,16,6,20,NA,Summer,0
36426,20-04-2018,1,258,HARYANA,NORTH,0,2018,4,16,6,20,NA,Summer,0
36427,20-04-2018,1,259,HARYANA,NORTH,0,2018,4,16,6,20,NA,Summer,0
36428,20-04-2018,1,260,TAMIL NADU,SOUTH,0,2018,4,16,6,20,NA,Summer,0
36429,20-04-2018,1,261,HARYANA,NORTH,0,2018,4,16,6,20,NA,Summer,0
36430,20-04-2018,1,262,UTTAR PRADESH,EAST,0,2018,4,16,6,20,NA,Summer,0
36431,20-04-2018,1,263,ANDHRA PRADESH,SOUTH,0,2018,4,16,6,20,NA,Summer,0
36432,20-04-2018,1,264,PUNJAB,NORTH,0,2018,4,16,6,20,NA,Summer,0
36433,20-04-2018,1,265,ANDHRA PRADESH,SOUTH,0,2018,4,16,6,20,NA,Summer,0
36434,20-04-2018,1,266,TELANGANA,SOUTH,0,2018,4,16,6,20,NA,Summer,0
